stnam,fipst,leaid,leanm10,ALL_COHORT_1011,ALL_RATE_1011,MAM_COHORT_1011,MAM_RATE_1011,MAS_COHORT_1011,MAS_RATE_1011,MBL_COHORT_1011,MBL_RATE_1011,MHI_COHORT_1011,MHI_RATE_1011,MTR_COHORT_1011,MTR_RATE_1011,MWH_COHORT_1011,MWH_RATE_1011,CWD_COHORT_1011,CWD_RATE_1011,ECD_COHORT_1011,ECD_RATE_1011,LEP_COHORT_1011,LEP_RATE_1011
WASHINGTON,53,5307080,Quincy School District,173,65-69,1,PS,,,,,128,55-59,,,44,80-89,11,LT50,125,55-59,25,40-59
WASHINGTON,53,5307110,Rainier School District,101,90-94,2,PS,1,PS,1,PS,4,PS,,,91,90-94,11,GE50,44,80-89,,
WASHINGTON,53,5307140,Raymond School District,43,60-69,2,PS,5,PS,3,PS,5,PS,,,27,40-59,5,PS,29,40-59,1,PS
WASHINGTON,53,5307210,Reardan-Edwall School District,55,80-89,3,PS,,,,,1,PS,,,51,GE90,4,PS,21,GE80,,
WASHINGTON,53,5307230,Renton School District,957,77,10,LT50,263,85-89,168,60-64,110,60-64,,,397,84,112,55-59,489,68,83,65-69
WASHINGTON,53,5307260,Republic School District,34,70-79,,,1,PS,,,,,,,32,70-79,4,PS,18,60-79,,
WASHINGTON,53,5307320,Richland School District,864,81,7,GE50,46,GE90,32,60-69,57,60-69,,,717,82,77,55-59,226,60-64,12,GE50
WASHINGTON,53,5307350,Ridgefield School District,137,85-89,1,PS,3,PS,1,PS,5,PS,,,126,85-89,17,60-79,45,70-79,1,PS
WASHINGTON,53,5307380,Ritzville School District,37,70-79,,,1,PS,1,PS,2,PS,,,33,70-79,,,14,GE50,,
WASHINGTON,53,5307440,Riverside School District,140,85-89,7,GE50,2,PS,,,1,PS,,,129,85-89,17,60-79,77,85-89,,
WASHINGTON,53,5307470,Rochester School District,128,80-84,5,PS,3,PS,2,PS,18,60-79,,,100,80-84,15,LT50,65,75-79,5,PS
WASHINGTON,53,5307560,Rosalia School District,24,GE80,,,,,,,,,,,24,GE80,2,PS,13,GE50,,
WASHINGTON,53,5307620,Royal School District,100,75-79,,,,,,,78,70-74,,,21,GE80,9,GE50,99,75-79,25,40-59
WASHINGTON,53,5307650,San Juan Island School District,75,90-94,1,PS,,,1,PS,5,PS,,,68,90-94,6,GE50,29,GE80,1,PS
WASHINGTON,53,5307710,Seattle Public Schools,3064,76,55,50-59,756,77,680,63,316,65,,,1250,85,353,52,1471,64,375,46
WASHINGTON,53,5307740,Sedro-Woolley School District,239,90,3,PS,1,PS,2,PS,25,60-79,,,205,90-94,27,60-79,128,85-89,4,PS
WASHINGTON,53,5307770,Selah School District,229,59,4,PS,,,2,PS,31,40-49,,,171,60-64,25,40-59,89,50-54,2,PS
WASHINGTON,53,5307800,Selkirk School District,27,GE80,2,PS,1,PS,,,3,PS,,,21,GE80,4,PS,14,GE50,,
WASHINGTON,53,5307830,Sequim School District,224,74,8,GE50,9,GE50,5,PS,17,GE80,,,185,70-74,17,40-59,86,60-64,1,PS
WASHINGTON,53,5307900,Shelton School District,430,63,34,50-59,11,GE50,3,PS,50,60-69,,,325,64,75,30-34,261,50-54,13,GE50
WASHINGTON,53,5307920,Shoreline School District,763,85,6,GE50,152,85-89,61,75-79,43,70-79,,,491,86,89,60-64,185,75-79,37,60-69
WASHINGTON,53,5307980,Skykomish School District,4,PS,,,,,,,,,,,4,PS,,,3,PS,,
WASHINGTON,53,5308020,Snohomish School District,783,85,7,GE50,35,GE90,11,GE50,34,50-59,,,695,86,80,60-64,170,65-69,10,GE50
WASHINGTON,53,5308040,Snoqualmie Valley School District,384,78,4,PS,6,GE50,7,GE50,14,GE50,,,350,80,31,40-49,62,50-54,4,PS
WASHINGTON,53,5308070,Soap Lake School District,15,GE50,1,PS,1,PS,1,PS,3,PS,,,9,GE50,,,15,GE50,3,PS
WASHINGTON,53,5308100,South Bend School District,48,70-79,3,PS,5,PS,2,PS,10,LT50,,,28,GE80,7,GE50,31,60-69,8,LT50
WASHINGTON,53,5308130,Tukwila School District,191,60-64,5,PS,50,70-79,48,60-69,45,40-49,,,42,80-89,15,LT50,151,60-64,70,50-54
WASHINGTON,53,5308160,South Kitsap School District,743,72,12,GE50,64,80-84,18,60-79,27,40-59,,,599,71,93,40-44,285,60-64,11,GE50
WASHINGTON,53,5308190,South Whidbey School District,169,90-94,7,GE50,9,GE50,2,PS,6,GE50,,,143,90-94,13,GE50,55,80-89,,
WASHINGTON,53,5308250,Spokane School District,2202,75,81,50-54,98,65-69,110,65-69,80,60-64,,,1742,78,285,55-59,1209,66,120,55-59
WASHINGTON,53,5308280,Sprague School District,9,GE50,,,,,,,,,,,9,GE50,1,PS,6,GE50,,
WASHINGTON,53,5308310,St. John School District,25,GE80,,,,,,,,,,,25,GE80,,,7,GE50,,
WASHINGTON,53,5308340,Stanwood-Camano School District,440,81,6,GE50,13,GE50,2,PS,16,60-79,,,401,82,64,75-79,120,65-69,6,GE50
WASHINGTON,53,5308460,Steilacoom Hist. School District,196,85-89,3,PS,27,GE80,27,GE80,24,GE80,,,107,80-84,12,GE50,41,70-79,4,PS
WASHINGTON,53,5308520,Stevenson-Carson School District,84,70-74,1,PS,3,PS,,,5,PS,,,74,70-74,12,LT50,48,60-69,,
WASHINGTON,53,5308550,Sultan School District,156,75-79,4,PS,4,PS,,,11,GE50,,,136,75-79,27,40-59,68,65-69,6,GE50
WASHINGTON,53,5308610,Sumner School District,600,83,12,GE50,24,60-79,13,GE50,29,60-79,,,517,84,57,40-49,187,70-74,3,PS
WASHINGTON,53,5308670,Sunnyside School District,457,71,1,PS,5,PS,2,PS,390,70,,,58,70-79,45,60-69,440,73,67,50-54
WASHINGTON,53,5308700,Tacoma School District,2113,60,44,40-49,298,60-64,439,57,261,50-54,,,1057,65,217,35-39,1165,53,91,35-39
WASHINGTON,53,5308730,Taholah School District,15,GE50,14,GE50,1,PS,,,,,,,,,2,PS,13,GE50,,
WASHINGTON,53,5308760,Tahoma School District,574,86,2,PS,21,GE80,16,GE80,32,80-89,,,500,95,75,60-64,90,70-74,3,PS
WASHINGTON,53,5308790,Tekoa School District,25,GE80,2,PS,1,PS,,,2,PS,,,20,60-79,4,PS,13,GE50,,
WASHINGTON,53,5308820,Tenino School District,111,65-69,2,PS,1,PS,1,PS,2,PS,,,103,85-89,16,LE20,46,50-59,,
WASHINGTON,53,5308850,Thorp School District,8,GE50,,,,,,,,,,,8,GE50,1,PS,4,PS,,
WASHINGTON,53,5308910,Toledo School District,73,85-89,1,PS,,,1,PS,2,PS,,,69,85-89,6,GE50,44,80-89,,
WASHINGTON,53,5308940,Tonasket School District,80,80-84,1,PS,3,PS,,,16,60-79,,,60,70-79,4,PS,51,70-79,3,PS
WASHINGTON,53,5308970,Toppenish School District,237,71,25,40-59,,,,,185,70-74,,,26,GE80,12,GE50,237,70-74,64,55-59
WASHINGTON,53,5309000,Touchet School District,25,GE80,2,PS,,,,,3,PS,,,20,GE80,,,12,GE50,1,PS
WASHINGTON,53,5309030,Toutle Lake School District,54,80-89,1,PS,,,,,2,PS,,,51,50-59,8,GE50,29,60-79,,
WASHINGTON,53,5309060,Trout Lake School District,9,GE50,,,,,,,2,PS,,,7,GE50,,,,,,
WASHINGTON,53,5309100,Tumwater School District,478,82,7,GE50,15,GE50,18,60-79,18,60-79,,,417,84,45,50-59,155,65-69,2,PS
WASHINGTON,53,5309180,University Place School District,408,84,6,GE50,55,GE90,61,75-79,17,GE80,,,263,75-79,45,40-49,123,75-79,4,PS
WASHINGTON,53,5309270,Vancouver School District,1675,71,24,40-59,104,75-79,78,50-54,183,50-54,,,1265,90,185,45-49,790,59,93,35-39
WASHINGTON,53,5309300,Vashon Island School District,139,85-89,,,3,PS,,,9,GE50,,,124,LE5,11,GE50,34,70-79,4,PS
WASHINGTON,53,5309330,Wahkiakum School District,31,80-89,2,PS,,,,,,,,,29,LE20,7,GE50,18,GE80,,
WASHINGTON,53,5309360,Wahluke School District,123,LE5,,,,,,,117,LE5,,,6,GE50,9,LT50,107,LE5,51,LE10
WASHINGTON,53,5309390,Waitsburg School District,30,GE80,,,,,1,PS,1,PS,,,27,GE80,3,PS,11,GE50,,
WASHINGTON,53,5309450,Walla Walla Public Schools,507,85,5,PS,5,PS,8,GE50,151,75-79,,,338,64,44,60-69,248,75-79,46,60-69
WASHINGTON,53,5309480,Wapato School District,251,67,61,40-44,4,PS,3,PS,172,70-74,,,11,GE50,15,GE50,243,65-69,37,50-59
WASHINGTON,53,5309510,Warden School District,62,65-69,,,,,,,48,60-69,,,14,GE50,8,LT50,51,60-69,13,GE50
WASHINGTON,53,5309540,Washougal School District,238,79,2,PS,7,GE50,3,PS,11,LT50,,,212,80-84,27,40-59,92,70-74,3,PS
WASHINGTON,53,5309570,Washtucna School District,7,GE50,,,,,,,1,PS,,,6,GE50,,,4,PS,,
WASHINGTON,53,5309600,Waterville School District,16,60-79,,,,,,,5,PS,,,11,GE50,4,PS,12,GE50,2,PS
WASHINGTON,53,5309630,Wellpinit School District,53,60-69,14,GE50,2,PS,8,GE50,10,GE50,,,19,60-79,2,PS,22,60-79,,
WASHINGTON,53,5309660,Wenatchee School District,680,63,9,LT50,10,GE50,3,PS,259,45-49,,,398,90,63,45-49,363,51,104,40-44
WASHINGTON,53,5309690,West Valley School District (Spokane),189,90-94,4,PS,3,PS,7,GE50,6,GE50,,,164,80-84,23,60-79,79,90-94,3,PS
WASHINGTON,53,5309720,West Valley School District (Yakima),335,81,5,PS,7,GE50,1,PS,54,70-79,,,266,90-94,34,60-69,131,70-74,1,PS
WASHINGTON,53,5309750,White Pass School District,34,GE90,,,,,,,1,PS,,,33,80-89,5,PS,19,GE80,,
WASHINGTON,53,5309780,White River School District,281,83,3,PS,7,GE50,1,PS,14,GE50,,,254,65-69,47,50-59,93,70-74,1,PS
WASHINGTON,53,5309810,White Salmon Valley School District,123,65-69,1,PS,5,PS,2,PS,32,70-79,,,82,GE95,15,GE50,52,80-89,10,GE50
WASHINGTON,53,5309840,Wilbur School District,11,GE50,1,PS,,,,,,,,,10,GE50,1,PS,5,PS,,
WASHINGTON,53,5309870,Willapa Valley School District,23,60-79,1,PS,,,,,1,PS,,,21,60-79,4,PS,12,GE50,,
WASHINGTON,53,5309900,Wilson Creek School District,11,GE50,,,,,,,2,PS,,,8,GE50,1,PS,5,PS,,
WASHINGTON,53,5309930,Winlock School District,73,70-74,1,PS,4,PS,,,8,GE50,,,60,GE90,11,GE50,42,70-79,3,PS
WASHINGTON,53,5309990,Wishkah Valley School District,10,GE50,,,,,,,1,PS,,,9,GE50,1,PS,5,PS,,
WASHINGTON,53,5310020,Wishram School District,4,PS,,,,,,,,,,,3,PS,1,PS,4,PS,,
WASHINGTON,53,5310050,Woodland School District,181,75-79,3,PS,3,PS,5,PS,17,60-79,,,150,65-69,27,40-59,88,65-69,5,PS
WASHINGTON,53,5310110,Yakima School District,932,66,23,40-59,19,GE80,19,40-59,581,66,,,287,75-79,84,55-59,706,64,167,50-54
WASHINGTON,53,5310140,Yelm School District,408,76,10,GE50,14,GE50,12,GE50,22,60-79,,,322,GE99,54,50-59,181,70-74,1,PS
WASHINGTON,53,5310170,Zillah School District,97,GE95,6,GE50,1,PS,,,30,GE80,,,60,GE90,12,GE50,49,GE90,6,GE50
WEST VIRGINIA,54,5400030,BARBOUR COUNTY SCHOOLS,198,75-79,3,PS,,,4,PS,2,PS,,,189,75-79,49,60-69,123,70-74,,
WEST VIRGINIA,54,5400060,BERKELEY COUNTY SCHOOLS,1222,81,2,PS,13,GE50,160,75-79,45,70-79,,,1002,82,190,60-64,527,69,19,60-79
WEST VIRGINIA,54,5400090,BOONE COUNTY  SCHOOLS,327,76,,,,,2,PS,1,PS,,,324,76,57,60-69,207,65-69,,
WEST VIRGINIA,54,5400120,BRAXTON COUNTY SCHOOLS,193,80-84,,,,,1,PS,,,,,192,80-84,38,60-69,123,70-74,,
WEST VIRGINIA,54,5400150,BROOKE COUNTY SCHOOLS,274,89,1,PS,,,2,PS,2,PS,1,PS,268,85-89,42,70-79,122,80-84,,
WEST VIRGINIA,54,5400180,CABELL COUNTY SCHOOLS,915,71,,,16,60-79,69,70-74,7,GE50,,,823,71,126,45-49,521,59,18,60-79
WEST VIRGINIA,54,5400210,CALHOUN COUNTY SCHOOLS,83,85-89,,,,,,,,,,,82,85-89,18,60-79,63,80-84,,
WEST VIRGINIA,54,5400240,CLAY COUNTY SCHOOLS,140,80-84,,,1,PS,,,,,,,139,80-84,32,70-79,98,75-79,,
WEST VIRGINIA,54,5400270,DODDRIDGE COUNTY SCHOOLS,90,90-94,,,1,PS,,,,,,,89,90-94,14,GE50,62,85-89,,
WEST VIRGINIA,54,5400300,FAYETTE COUNTY SCHOOLS,584,71,2,PS,,,35,80-89,2,PS,,,545,70,75,55-59,369,66,2,PS
WEST VIRGINIA,54,5400330,GILMER COUNTY SCHOOLS,73,80-84,,,,,3,PS,,,,,70,80-84,18,40-59,48,70-79,,
WEST VIRGINIA,54,5400360,GRANT COUNTY SCHOOLS,130,80-84,,,,,2,PS,,,,,128,80-84,25,60-79,84,80-84,,
WEST VIRGINIA,54,5400390,GREENBRIER COUNTY SCHOOLS,420,74,,,1,PS,18,60-79,6,GE50,,,395,74,71,55-59,244,60-64,2,PS
WEST VIRGINIA,54,5400420,HAMPSHIRE COUNTY SCHOOLS,269,83,,,2,PS,3,PS,2,PS,,,262,80-84,46,70-79,166,75-79,,
WEST VIRGINIA,54,5400450,HANCOCK COUNTY SCHOOLS,295,80,,,1,PS,15,GE50,,,,,279,80-84,39,50-59,133,65-69,,
WEST VIRGINIA,54,5400480,HARDY COUNTY SCHOOLS,174,75-79,1,PS,,,5,PS,2,PS,,,166,80-84,21,40-59,94,70-74,2,PS
WEST VIRGINIA,54,5400510,HARRISON COUNTY SCHOOLS,876,78,1,PS,5,PS,27,40-59,2,PS,1,PS,840,79,140,60-64,450,68,4,PS
WEST VIRGINIA,54,5400540,JACKSON COUNTY SCHOOLS,382,76,,,2,PS,4,PS,,,,,376,76,59,50-59,190,65-69,,
WEST VIRGINIA,54,5400570,JEFFERSON COUNTY SCHOOLS,602,81,2,PS,5,PS,64,80-84,26,60-79,,,505,81,91,70-74,213,65-69,18,GE80
WEST VIRGINIA,54,5400600,KANAWHA COUNTY SCHOOLS,2108,71,5,PS,22,GE80,277,60-64,5,PS,,,1799,72,307,49,1176,61,28,GE80
WEST VIRGINIA,54,5400630,LEWIS COUNTY SCHOOLS,239,72,2,PS,1,PS,3,PS,,,,,233,70-74,55,40-49,141,60-64,1,PS
WEST VIRGINIA,54,5400660,LINCOLN COUNTY SCHOOLS,246,75,,,,,2,PS,,,,,244,75-79,44,60-69,174,75-79,,
WEST VIRGINIA,54,5400690,LOGAN COUNTY SCHOOLS,491,79,,,2,PS,15,GE50,5,PS,,,469,79,65,65-69,296,70-74,,
WEST VIRGINIA,54,5400720,MARION COUNTY SCHOOLS,626,79,,,2,PS,28,GE80,3,PS,,,592,79,70,55-59,306,67,,
WEST VIRGINIA,54,5400750,MARSHALL COUNTY SCHOOLS,391,86,,,,,4,PS,1,PS,,,385,86,53,70-79,211,75-79,,
WEST VIRGINIA,54,5400780,MASON COUNTY SCHOOLS,297,82,,,,,6,GE50,,,,,289,80-84,61,65-69,168,70-74,,
WEST VIRGINIA,54,5400810,MCDOWELL COUNTY SCHOOLS,250,74,,,,,23,60-79,1,PS,,,226,70-74,64,45-49,204,70-74,,
WEST VIRGINIA,54,5400840,MERCER COUNTY SCHOOLS,717,73,,,2,PS,59,70-79,3,PS,,,652,73,96,50-54,427,66,2,PS
WEST VIRGINIA,54,5400870,MINERAL COUNTY SCHOOLS,330,92,,,,,10,GE50,2,PS,1,PS,317,92,50,80-89,167,85-89,,
WEST VIRGINIA,54,5400900,MINGO COUNTY SCHOOLS,331,74,,,,,7,GE50,1,PS,,,323,74,44,40-49,220,70-74,,
WEST VIRGINIA,54,5400930,MONONGALIA COUNTY SCHOOLS,818,77,1,PS,26,GE80,47,60-69,9,GE50,,,735,78,128,45-49,335,61,35,80-89
WEST VIRGINIA,54,5400960,MONROE COUNTY SCHOOLS,167,75-79,1,PS,,,3,PS,1,PS,,,162,75-79,37,50-59,104,70-74,,
WEST VIRGINIA,54,5400990,MORGAN COUNTY SCHOOLS,207,86,1,PS,,,2,PS,3,PS,,,201,85-89,23,60-79,110,80-84,1,PS
WEST VIRGINIA,54,5401020,NICHOLAS COUNTY SCHOOLS,347,75,,,,,1,PS,,,,,346,75,68,50-54,222,70-74,,
WEST VIRGINIA,54,5401050,OHIO COUNTY SCHOOLS,414,81,,,4,PS,33,70-79,2,PS,,,375,82,47,50-59,220,70-74,4,PS
WEST VIRGINIA,54,5401080,PENDLETON COUNTY SCHOOLS,79,80-84,,,1,PS,3,PS,,,,,75,80-84,10,GE50,41,70-79,,
WEST VIRGINIA,54,5401110,PLEASANTS COUNTY SCHOOLS,104,85-89,,,2,PS,1,PS,2,PS,,,99,85-89,18,60-79,43,70-79,,
WEST VIRGINIA,54,5401140,POCAHONTAS COUNTY SCHOOLS,91,85-89,,,,,,,,,,,90,85-89,14,GE50,59,80-89,,
WEST VIRGINIA,54,5401170,PRESTON COUNTY SCHOOLS,339,79,,,,,,,,,,,339,79,70,60-64,200,70-74,,
WEST VIRGINIA,54,5401200,PUTNAM COUNTY SCHOOLS,673,82,,,7,GE50,10,GE50,2,PS,,,653,82,139,60-64,283,70-74,5,PS
WEST VIRGINIA,54,5401230,RALEIGH COUNTY SCHOOLS,928,79,,,6,GE50,103,80-84,4,PS,,,814,79,114,65-69,496,71,,
WEST VIRGINIA,54,5401260,RANDOLPH COUNTY SCHOOLS,345,78,,,1,PS,6,GE50,,,,,338,78,41,50-59,206,70-74,,
WEST VIRGINIA,54,5401290,RITCHIE COUNTY SCHOOLS,124,80-84,,,,,3,PS,,,,,121,80-84,23,GE80,82,75-79,,
WEST VIRGINIA,54,5401320,ROANE COUNTY SCHOOLS,178,75-79,,,1,PS,1,PS,,,,,175,75-79,40,50-59,125,70-74,,
WEST VIRGINIA,54,5401350,SUMMERS COUNTY SCHOOLS,129,70-74,,,1,PS,3,PS,3,PS,,,122,70-74,16,40-59,83,65-69,,
WEST VIRGINIA,54,5401380,TAYLOR COUNTY SCHOOLS,190,70-74,,,,,2,PS,,,,,188,70-74,30,21-39,104,55-59,,
WEST VIRGINIA,54,5401410,TUCKER COUNTY SCHOOLS,87,80-84,,,,,,,1,PS,,,86,80-84,17,40-59,57,70-79,,
WEST VIRGINIA,54,5401440,TYLER COUNTY SCHOOLS,110,GE95,,,,,,,,,,,110,GE95,23,GE80,67,90-94,,
WEST VIRGINIA,54,5401470,UPSHUR COUNTY SCHOOLS,307,70,1,PS,1,PS,,,1,PS,,,302,71,53,40-49,162,55-59,,
WEST VIRGINIA,54,5401500,WAYNE COUNTY SCHOOLS,576,75,,,1,PS,2,PS,2,PS,,,571,75,128,65-69,327,69,,
WEST VIRGINIA,54,5401530,WEBSTER COUNTY SCHOOLS,130,70-74,,,,,,,,,,,130,70-74,29,40-59,98,65-69,,
WEST VIRGINIA,54,5401560,WETZEL COUNTY SCHOOLS,220,86,,,2,PS,2,PS,,,,,216,85-89,43,70-79,121,75-79,1,PS
WEST VIRGINIA,54,5401590,WIRT COUNTY SCHOOLS,86,90-94,,,,,,,,,,,86,90-94,15,GE50,54,80-89,,
WEST VIRGINIA,54,5401620,WOOD COUNTY SCHOOLS,972,81,,,7,GE50,19,GE80,5,PS,2,PS,939,81,138,50-54,463,71,8,GE50
WEST VIRGINIA,54,5401650,WYOMING COUNTY SCHOOLS,298,82,2,PS,,,2,PS,1,PS,,,293,80-84,59,60-69,199,75-79,,
WISCONSIN,55,5500016,Blair-Taylor School District,62,90-94,,,,,,,2,PS,,,60,GE90,8,GE50,21,GE80,1,PS
WISCONSIN,55,5500017,River Ridge School District,49,GE90,1,PS,,,1,PS,1,PS,,,46,GE90,3,PS,11,GE50,,
WISCONSIN,55,5500030,Abbotsford School District,58,GE90,,,,,1,PS,16,60-79,,,41,GE90,7,GE50,27,GE80,12,GE50
WISCONSIN,55,5500042,Milwaukee Academy of Science Agency,34,GE90,,,,,34,GE90,,,,,,,3,PS,34,GE90,,
WISCONSIN,55,5500050,Tenor High School Agency,27,GE80,,,,,8,GE50,11,GE50,,,8,GE50,1,PS,20,GE80,,
WISCONSIN,55,5500056,Gresham School District,18,GE80,5,PS,,,,,,,,,13,GE50,2,PS,3,PS,,
WISCONSIN,55,5500058,Chequamegon School District,66,90-94,,,4,PS,,,,,,,62,90-94,6,GE50,,,,
WISCONSIN,55,5500060,Adams-Friendship Area School District,143,90-94,3,PS,3,PS,,,5,PS,,,132,90-94,27,60-79,29,GE80,2,PS
WISCONSIN,55,5500061,Chetek-Weyerhaeuser Area School District,81,90-94,,,,,1,PS,3,PS,,,77,90-94,14,GE50,7,GE50,,
WISCONSIN,55,5500064,Veritas High Agency,43,GE90,,,2,PS,1,PS,29,GE80,,,11,GE50,3,PS,24,GE80,2,PS
WISCONSIN,55,5500120,Albany School District,26,GE80,,,,,,,1,PS,,,25,GE80,7,GE50,,,1,PS
WISCONSIN,55,5500150,Algoma School District,54,80-89,,,,,1,PS,2,PS,,,51,80-89,6,GE50,14,GE50,1,PS
WISCONSIN,55,5500180,Alma School District,27,GE80,1,PS,1,PS,,,,,,,25,GE80,1,PS,3,PS,,
WISCONSIN,55,5500210,Alma Center School District,44,GE90,2,PS,1,PS,,,2,PS,,,39,GE90,4,PS,24,GE80,2,PS
WISCONSIN,55,5500240,Almond-Bancroft School District,31,GE90,,,,,,,6,GE50,,,25,GE80,2,PS,13,GE50,1,PS
WISCONSIN,55,5500270,Altoona School District,104,90-94,3,PS,1,PS,2,PS,4,PS,,,94,GE95,13,GE50,27,GE80,1,PS
WISCONSIN,55,5500300,Amery School District,117,GE95,1,PS,2,PS,1,PS,,,,,112,GE95,17,GE80,34,GE90,1,PS
WISCONSIN,55,5500330,Tomorrow River School District,72,90-94,,,,,1,PS,,,,,71,90-94,13,GE50,12,GE50,,
WISCONSIN,55,5500360,Antigo Unified School District,263,92,5,PS,3,PS,3,PS,3,PS,,,249,90-94,27,60-79,113,85-89,,
WISCONSIN,55,5500390,Appleton Area School District,1202,89,14,GE50,144,90-94,27,40-59,74,75-79,,,943,91,132,70-74,434,81,49,60-69
WISCONSIN,55,5500420,Arcadia School District,90,85-89,,,,,2,PS,8,GE50,,,80,85-89,11,LT50,29,60-79,2,PS
WISCONSIN,55,5500450,Argyle School District,27,GE80,,,2,PS,,,3,PS,,,22,GE80,1,PS,1,PS,,
WISCONSIN,55,5500510,Ashland School District,176,90-94,41,80-89,,,4,PS,6,GE50,,,125,90-94,29,GE80,3,PS,,
WISCONSIN,55,5500540,Ashwaubenon School District,265,92,2,PS,14,GE50,7,GE50,7,GE50,,,235,90-94,31,70-79,38,80-89,4,PS
WISCONSIN,55,5500570,Athens School District,51,GE90,1,PS,,,,,,,,,50,GE90,4,PS,18,GE80,,
WISCONSIN,55,5500600,Auburndale School District,75,GE95,,,1,PS,1,PS,1,PS,,,72,GE95,6,GE50,21,GE80,,
WISCONSIN,55,5500630,Augusta School District,56,80-89,,,,,,,2,PS,,,54,80-89,6,GE50,4,PS,,
WISCONSIN,55,5500720,Baldwin-Woodville Area School District,115,GE95,,,2,PS,,,2,PS,,,111,GE95,13,GE50,,,4,PS
WISCONSIN,55,5500750,Unity School District,104,90-94,4,PS,,,1,PS,2,PS,,,97,GE95,16,GE80,47,GE90,,
WISCONSIN,55,5500780,Bangor School District,55,GE90,,,,,2,PS,,,,,53,GE90,2,PS,6,GE50,,
WISCONSIN,55,5500810,Baraboo School District,260,89,6,GE50,4,PS,4,PS,8,GE50,,,238,90-94,24,40-59,84,75-79,4,PS
WISCONSIN,55,5500840,Barneveld School District,35,80-89,,,,,,,,,,,35,80-89,8,GE50,5,PS,,
WISCONSIN,55,5500870,Barron Area School District,117,75-79,4,PS,,,16,GE80,5,PS,,,92,80-84,12,LT50,66,75-79,15,GE50
WISCONSIN,55,5500900,Bayfield School District,40,80-89,29,60-79,1,PS,1,PS,,,,,9,GE50,12,GE50,27,60-79,,
WISCONSIN,55,5500960,Beaver Dam Unified School District,284,94,,,4,PS,6,GE50,18,GE80,,,256,90-94,46,80-89,51,80-89,9,GE50
WISCONSIN,55,5500990,Belleville School District,70,GE95,1,PS,,,3,PS,2,PS,,,64,GE95,15,GE50,11,GE50,,
WISCONSIN,55,5501020,Belmont Community School District,25,GE80,,,1,PS,1,PS,,,,,22,GE80,8,GE50,11,GE50,1,PS
WISCONSIN,55,5501050,Beloit School District,500,83,1,PS,14,GE50,121,85-89,97,75-79,,,267,85-89,37,40-49,264,80-84,33,60-69
WISCONSIN,55,5501080,Beloit Turner School District,95,GE95,1,PS,3,PS,5,PS,6,GE50,,,80,GE95,7,GE50,16,GE80,1,PS
WISCONSIN,55,5501110,Benton School District,23,GE80,,,,,,,,,,,23,GE80,,,9,GE50,,
WISCONSIN,55,5501140,Berlin Area School District,141,85-89,1,PS,,,,,11,GE50,,,128,90-94,23,60-79,39,60-69,4,PS
